Available reserves,Date,Hour,Load shedding,Over generation,Reserve Price DA,Reserve Price RT,Reserve shortfall
522.168885,2020-01-17,1,0.0,0.0,,0.0,0
671.843851,2020-01-17,2,0.0,0.0,,0.0,0
770.0,2020-01-17,3,0.0,0.0,,0.0,0
726.515831,2020-01-17,4,0.0,0.0,,0.0,0
817.423833,2020-01-17,5,0.0,0.0,,0.0,0
715.110352,2020-01-17,6,0.0,0.0,,0.0,0
264.0402,2020-01-17,7,0.0,0.0,,0.0,0
0.0,2020-01-17,8,0.0,0.0,,0.0,0
907.142568,2020-01-17,9,0.0,0.0,,0.0,0
878.580098,2020-01-17,10,0.0,0.0,,0.0,0
864.847667,2020-01-17,11,0.0,0.0,,0.0,0
864.847667,2020-01-17,12,0.0,0.0,,0.0,0
864.847667,2020-01-17,13,0.0,0.0,,0.0,0
864.847667,2020-01-17,14,0.0,0.0,,0.0,0
864.847667,2020-01-17,15,0.0,0.0,,0.0,0
864.847667,2020-01-17,16,0.0,0.0,,0.0,0
864.847667,2020-01-17,17,0.0,0.0,,0.0,0
307.948121,2020-01-17,18,0.0,0.0,,0.0,0
274.835588,2020-01-17,19,0.0,0.0,,0.0,0
149.589664,2020-01-17,20,0.0,0.0,,0.0,0
352.323927,2020-01-17,21,0.0,0.0,,0.0,0
166.218756,2020-01-17,22,0.0,0.0,,0.0,0
263.033009,2020-01-17,23,0.0,0.0,,0.0,0
312.051802,2020-01-17,24,0.0,0.0,,0.0,0
456.736899,2020-01-18,1,0.0,0.0,,0.0,0
650.723821,2020-01-18,2,0.0,0.0,,0.0,0
508.589553,2020-01-18,3,0.0,0.0,,0.0,0
449.9778,2020-01-18,4,0.0,0.0,,0.0,0
219.396086,2020-01-18,5,0.0,0.0,,0.0,0
109.669558,2020-01-18,6,0.0,0.0,,0.0,0
71.663725,2020-01-18,7,0.0,0.0,,0.0,0
46.219825,2020-01-18,8,0.0,0.0,,0.0,0
993.747098,2020-01-18,9,0.0,0.0,,0.0,0
1337.874999,2020-01-18,10,0.0,0.0,,0.0,0
1281.847667,2020-01-18,11,0.0,0.0,,0.0,0
1281.847667,2020-01-18,12,0.0,0.0,,0.0,0
1281.847667,2020-01-18,13,0.0,0.0,,0.0,0
1281.847667,2020-01-18,14,0.0,0.0,,0.0,0
1281.847667,2020-01-18,15,0.0,0.0,,0.0,0
1156.249452,2020-01-18,16,0.0,0.0,,0.0,0
586.822325,2020-01-18,17,0.0,0.0,,0.0,0
12.589813,2020-01-18,18,0.0,0.0,,0.0,0
175.47876,2020-01-18,19,0.0,0.0,,0.0,0
27.546482,2020-01-18,20,0.0,0.0,,0.0,0
