Available reserves,Date,Hour,Load shedding,Over generation,Reserve Price DA,Reserve Price RT,Reserve shortfall
598.189548,2020-01-08,2,0.0,0.0,,0.0,0
1068.15625,2020-01-08,3,0.0,0.0,,0.0,0
1068.15625,2020-01-08,4,0.0,0.0,,0.0,0
922.23635,2020-01-08,5,0.0,0.0,,0.0,0
213.212938,2020-01-08,6,0.0,0.0,,0.0,0
94.850435,2020-01-08,7,0.0,0.0,,0.0,0
7.192385,2020-01-08,8,0.0,0.0,,0.0,0
884.15625,2020-01-08,9,0.0,0.0,,0.0,0
921.875,2020-01-08,10,0.0,0.0,,0.0,0
884.15625,2020-01-08,11,0.0,0.0,,0.0,0
884.15625,2020-01-08,12,0.0,0.0,,0.0,0
884.15625,2020-01-08,13,0.0,0.0,,0.0,0
884.15625,2020-01-08,14,0.0,0.0,,0.0,0
884.15625,2020-01-08,15,0.0,0.0,,0.0,0
884.15625,2020-01-08,16,0.0,0.0,,0.0,0
884.15625,2020-01-08,17,0.0,0.0,,0.0,0
511.499353,2020-01-08,18,0.0,0.0,,0.0,0
94.888837,2020-01-08,19,0.0,0.0,,0.0,0
23.852994,2020-01-08,20,0.0,0.0,,0.0,0
63.47227,2020-01-08,21,0.0,0.0,,0.0,0
204.651389,2020-01-08,22,0.0,0.0,,0.0,0
390.335525,2020-01-08,23,0.0,0.0,,0.0,0
567.880593,2020-01-08,24,0.0,0.0,,0.0,0
680.59545,2020-01-09,1,0.0,0.0,,0.0,0
791.15625,2020-01-09,2,0.0,0.0,,0.0,0
791.15625,2020-01-09,3,0.0,0.0,,0.0,0
791.15625,2020-01-09,4,0.0,0.0,,0.0,0
791.15625,2020-01-09,5,0.0,0.0,,0.0,0
674.075796,2020-01-09,6,0.0,0.0,,0.0,0
296.273427,2020-01-09,7,0.0,0.0,,0.0,0
31.978759,2020-01-09,8,0.0,0.0,,0.0,0
854.092851,2020-01-09,9,0.0,0.0,,0.0,0
884.15625,2020-01-09,10,0.0,0.0,,0.0,0
884.15625,2020-01-09,11,0.0,0.0,,0.0,0
884.15625,2020-01-09,12,0.0,0.0,,0.0,0
834.764559,2020-01-09,13,0.0,0.0,,0.0,0
569.988879,2020-01-09,14,0.0,0.0,,0.0,0
540.099731,2020-01-09,15,0.0,0.0,,0.0,0
579.216945,2020-01-09,16,0.0,0.0,,0.0,0
872.168207,2020-01-09,17,0.0,0.0,,0.0,0
320.708468,2020-01-09,18,0.0,0.0,,0.0,0
3.390949,2020-01-09,19,0.0,0.0,,0.0,0
719.393133,2020-01-09,20,0.0,0.0,,0.0,0
1070.14532,2020-01-09,21,0.0,0.0,,0.0,0
1160.068974,2020-01-09,22,0.0,0.0,,0.0,0
1004.648281,2020-01-09,23,0.0,0.0,,0.0,0
599.665535,2020-01-09,24,0.0,0.0,,0.0,0
539.2259,2020-01-10,1,0.0,0.0,,0.0,0
861.035471,2020-01-10,2,0.0,0.0,,0.0,0
939.004662,2020-01-10,3,0.0,0.0,,0.0,0
859.995698,2020-01-10,4,0.0,0.0,,0.0,0
623.551456,2020-01-10,5,0.0,0.0,,0.0,0
422.033649,2020-01-10,6,0.0,0.0,,0.0,0
188.300014,2020-01-10,7,0.0,0.0,,0.0,0
207.123343,2020-01-10,8,0.0,0.0,,0.0,0
994.045393,2020-01-10,9,0.0,0.0,,0.0,0
977.15625,2020-01-10,10,0.0,0.0,,0.0,0
977.15625,2020-01-10,11,0.0,0.0,,0.0,0
977.15625,2020-01-10,12,0.0,0.0,,0.0,0
977.15625,2020-01-10,13,0.0,0.0,,0.0,0
977.15625,2020-01-10,14,0.0,0.0,,0.0,0
977.15625,2020-01-10,15,0.0,0.0,,0.0,0
977.15625,2020-01-10,16,0.0,0.0,,0.0,0
868.43415,2020-01-10,17,0.0,0.0,,0.0,0
51.700331,2020-01-10,18,0.0,0.0,,0.0,0
3.989723,2020-01-10,19,0.0,0.0,,0.0,0
77.491831,2020-01-10,20,0.0,0.0,,0.0,0
255.066299,2020-01-10,21,0.0,0.0,,0.0,0
178.97322,2020-01-10,22,0.0,0.0,,0.0,0
83.623143,2020-01-10,23,0.0,0.0,,0.0,0
784.800818,2020-01-10,24,0.0,0.0,,0.0,0
860.421507,2020-01-11,1,0.0,0.0,,0.0,0
817.364125,2020-01-11,2,0.0,0.0,,0.0,0
744.692533,2020-01-11,3,0.0,0.0,,0.0,0
787.941645,2020-01-11,4,0.0,0.0,,0.0,0
961.652606,2020-01-11,5,0.0,0.0,,0.0,0
696.606616,2020-01-11,6,0.0,0.0,,0.0,0
474.849743,2020-01-11,7,0.0,0.0,,0.0,0
82.941574,2020-01-11,8,0.0,0.0,,0.0,0
107.936156,2020-01-11,9,0.0,0.0,,0.0,0
114.662477,2020-01-11,10,0.0,0.0,,0.0,0
235.091935,2020-01-11,11,0.0,0.0,,0.0,0
31.41223,2020-01-11,12,0.0,0.0,,0.0,0
274.772494,2020-01-11,13,0.0,0.0,,0.0,0
928.186324,2020-01-11,14,0.0,0.0,,0.0,0
1129.19145,2020-01-11,15,0.0,0.0,,0.0,0
1088.071614,2020-01-11,16,0.0,0.0,,0.0,0
663.945792,2020-01-11,17,0.0,0.0,,0.0,0
216.748917,2020-01-11,18,0.0,0.0,,0.0,0
4.445809,2020-01-11,19,0.0,0.0,,0.0,0
186.071976,2020-01-11,20,0.0,0.0,,0.0,0
80.790379,2020-01-11,21,0.0,0.0,,0.0,0
141.120059,2020-01-11,22,0.0,0.0,,0.0,0
93.588408,2020-01-11,23,0.0,0.0,,0.0,0
370.145093,2020-01-11,24,0.0,0.0,,0.0,0
270.672746,2020-01-12,1,0.0,0.0,,0.0,0
459.822728,2020-01-12,2,0.0,0.0,,0.0,0
424.344034,2020-01-12,3,0.0,0.0,,0.0,0
677.0,2020-01-12,4,0.0,0.0,,0.0,0
677.0,2020-01-12,5,0.0,0.0,,0.0,0
672.96427,2020-01-12,6,0.0,0.0,,0.0,0
540.180537,2020-01-12,7,0.0,0.0,,0.0,0
374.457764,2020-01-12,8,0.0,0.0,,0.0,0
677.0,2020-01-12,9,0.0,0.0,,0.0,0
677.0,2020-01-12,10,0.0,0.0,,0.0,0
677.0,2020-01-12,11,0.0,0.0,,0.0,0
677.0,2020-01-12,12,0.0,0.0,,0.0,0
677.0,2020-01-12,13,0.0,0.0,,0.0,0
677.0,2020-01-12,14,0.0,0.0,,0.0,0
677.0,2020-01-12,15,0.0,0.0,,0.0,0
677.0,2020-01-12,16,0.0,0.0,,0.0,0
677.0,2020-01-12,17,0.0,0.0,,0.0,0
71.005093,2020-01-12,18,0.0,0.0,,0.0,0
3.677007,2020-01-12,19,0.0,0.0,,0.0,0
6.403511,2020-01-12,20,0.0,0.0,,0.0,0
190.120443,2020-01-12,21,0.0,0.0,,0.0,0
228.02126,2020-01-12,22,0.0,0.0,,0.0,0
378.885651,2020-01-12,23,0.0,0.0,,0.0,0
587.093319,2020-01-12,24,0.0,0.0,,0.0,0
533.940037,2020-01-13,1,0.0,0.0,,0.0,0
729.353318,2020-01-13,2,0.0,0.0,,0.0,0
977.31474,2020-01-13,3,0.0,0.0,,0.0,0
885.055631,2020-01-13,4,0.0,0.0,,0.0,0
1044.737172,2020-01-13,5,0.0,0.0,,0.0,0
807.243855,2020-01-13,6,0.0,0.0,,0.0,0
