Bus,Date,Hour,LMP,LMP DA,Overgeneration,Shortfall
CopperSheet,2020-06-12,17,26.755844,,0.0,0.0
CopperSheet,2020-06-12,18,26.790747,,0.0,0.0
CopperSheet,2020-06-12,19,30.530146,,0.0,0.0
CopperSheet,2020-06-12,20,33.947002,,0.0,0.0
CopperSheet,2020-06-12,21,33.947002,,0.0,0.0
CopperSheet,2020-06-12,22,30.277597,,0.0,0.0
CopperSheet,2020-06-12,23,26.429173,,0.0,0.0
CopperSheet,2020-06-12,24,25.3,,0.0,0.0
CopperSheet,2020-06-13,1,25.3,,0.0,0.0
CopperSheet,2020-06-13,2,23.657742,,0.0,0.0
CopperSheet,2020-06-13,3,21.473871,,0.0,0.0
CopperSheet,2020-06-13,4,22.186275,,0.0,0.0
CopperSheet,2020-06-13,5,21.288312,,0.0,0.0
CopperSheet,2020-06-13,6,21.11634,,0.0,0.0
CopperSheet,2020-06-13,7,18.463399,,0.0,0.0
CopperSheet,2020-06-13,8,0.0,,0.0,0.0
CopperSheet,2020-06-13,9,0.0,,0.0,0.0
CopperSheet,2020-06-13,10,0.0,,0.0,0.0
CopperSheet,2020-06-13,11,0.0,,0.0,0.0
CopperSheet,2020-06-13,12,19.429677,,0.0,0.0
CopperSheet,2020-06-13,13,20.419032,,0.0,0.0
CopperSheet,2020-06-13,14,20.846104,,0.0,0.0
CopperSheet,2020-06-13,15,22.51634,,0.0,0.0
CopperSheet,2020-06-13,16,26.324188,,0.0,0.0
CopperSheet,2020-06-13,17,27.050323,,0.0,0.0
CopperSheet,2020-06-13,18,25.908442,,0.0,0.0
CopperSheet,2020-06-13,19,33.752674,,0.0,0.0
CopperSheet,2020-06-13,20,36.123987,,0.0,0.0
CopperSheet,2020-06-13,21,36.123987,,0.0,0.0
CopperSheet,2020-06-13,22,33.035161,,0.0,0.0
CopperSheet,2020-06-13,23,32.462075,,0.0,0.0
CopperSheet,2020-06-13,24,27.050323,,0.0,0.0
CopperSheet,2020-06-14,1,25.908442,,0.0,0.0
CopperSheet,2020-06-14,2,26.324188,,0.0,0.0
CopperSheet,2020-06-14,3,25.3,,0.0,0.0
CopperSheet,2020-06-14,4,23.206645,,0.0,0.0
CopperSheet,2020-06-14,5,23.07,,0.0,0.0
CopperSheet,2020-06-14,6,21.288312,,0.0,0.0
CopperSheet,2020-06-14,7,18.861,,0.0,0.0
CopperSheet,2020-06-14,8,0.0,,0.0,0.0
CopperSheet,2020-06-14,9,0.0,,0.0,0.0
CopperSheet,2020-06-14,10,0.0,,0.0,0.0
CopperSheet,2020-06-14,11,0.0,,0.0,0.0
CopperSheet,2020-06-14,12,0.0,,0.0,0.0
CopperSheet,2020-06-14,13,18.072549,,0.0,0.0
CopperSheet,2020-06-14,14,19.034194,,0.0,0.0
CopperSheet,2020-06-14,15,20.846104,,0.0,0.0
CopperSheet,2020-06-14,16,23.07,,0.0,0.0
CopperSheet,2020-06-14,17,25.3,,0.0,0.0
CopperSheet,2020-06-14,18,25.758824,,0.0,0.0
CopperSheet,2020-06-14,19,30.530146,,0.0,0.0
CopperSheet,2020-06-14,20,33.752674,,0.0,0.0
CopperSheet,2020-06-14,21,36.123987,,0.0,0.0
CopperSheet,2020-06-14,22,33.752674,,0.0,0.0
CopperSheet,2020-06-14,23,27.050323,,0.0,0.0
CopperSheet,2020-06-14,24,25.908442,,0.0,0.0
CopperSheet,2020-06-15,1,23.206645,,0.0,0.0
CopperSheet,2020-06-15,2,22.732415,,0.0,0.0
CopperSheet,2020-06-15,3,22.492903,,0.0,0.0
CopperSheet,2020-06-15,4,21.843871,,0.0,0.0
CopperSheet,2020-06-15,5,21.288312,,0.0,0.0
CopperSheet,2020-06-15,6,21.288312,,0.0,0.0
CopperSheet,2020-06-15,7,18.861,,0.0,0.0
CopperSheet,2020-06-15,8,15.731605,,0.0,0.0
CopperSheet,2020-06-15,9,0.0,,0.0,0.0
CopperSheet,2020-06-15,10,0.0,,0.0,0.0
CopperSheet,2020-06-15,11,0.0,,0.0,0.0
CopperSheet,2020-06-15,12,15.731605,,0.0,0.0
CopperSheet,2020-06-15,13,18.861,,0.0,0.0
CopperSheet,2020-06-15,14,20.4,,0.0,0.0
CopperSheet,2020-06-15,15,21.288312,,0.0,0.0
CopperSheet,2020-06-15,16,23.07,,0.0,0.0
CopperSheet,2020-06-15,17,25.3,,0.0,0.0
CopperSheet,2020-06-15,18,26.324188,,0.0,0.0
CopperSheet,2020-06-15,19,33.947002,,0.0,0.0
CopperSheet,2020-06-15,20,36.123987,,0.0,0.0
CopperSheet,2020-06-15,21,36.123987,,0.0,0.0
CopperSheet,2020-06-15,22,33.752674,,0.0,0.0
CopperSheet,2020-06-15,23,22.968387,,0.0,0.0
CopperSheet,2020-06-15,24,23.875484,,0.0,0.0
CopperSheet,2020-06-16,1,27.050323,,0.0,0.0
CopperSheet,2020-06-16,2,27.27451,,0.0,0.0
CopperSheet,2020-06-16,3,22.732415,,0.0,0.0
CopperSheet,2020-06-16,4,22.732415,,0.0,0.0
CopperSheet,2020-06-16,5,23.07,,0.0,0.0
CopperSheet,2020-06-16,6,23.07,,0.0,0.0
CopperSheet,2020-06-16,7,20.419032,,0.0,0.0
CopperSheet,2020-06-16,8,20.419032,,0.0,0.0
CopperSheet,2020-06-16,9,21.287742,,0.0,0.0
CopperSheet,2020-06-16,10,22.732415,,0.0,0.0
CopperSheet,2020-06-16,11,23.07,,0.0,0.0
CopperSheet,2020-06-16,12,22.968387,,0.0,0.0
CopperSheet,2020-06-16,13,23.07,,0.0,0.0
CopperSheet,2020-06-16,14,25.3,,0.0,0.0
CopperSheet,2020-06-16,15,27.050323,,0.0,0.0
CopperSheet,2020-06-16,16,30.530146,,0.0,0.0
CopperSheet,2020-06-16,17,26.790747,,0.0,0.0
CopperSheet,2020-06-16,18,26.790747,,0.0,0.0
CopperSheet,2020-06-16,19,26.790747,,0.0,0.0
CopperSheet,2020-06-16,20,25.3,,0.0,0.0
CopperSheet,2020-06-16,21,25.3,,0.0,0.0
CopperSheet,2020-06-16,22,33.947002,,0.0,0.0
CopperSheet,2020-06-16,23,26.755844,,0.0,0.0
CopperSheet,2020-06-16,24,24.617429,,0.0,0.0
CopperSheet,2020-06-17,1,25.3,,0.0,0.0
CopperSheet,2020-06-17,2,25.3,,0.0,0.0
CopperSheet,2020-06-17,3,25.3,,0.0,0.0
CopperSheet,2020-06-17,4,23.657742,,0.0,0.0
CopperSheet,2020-06-17,5,22.492903,,0.0,0.0
CopperSheet,2020-06-17,6,19.429677,,0.0,0.0
CopperSheet,2020-06-17,7,0.0,,0.0,0.0
CopperSheet,2020-06-17,8,0.0,,0.0,0.0
CopperSheet,2020-06-17,9,0.0,,0.0,0.0
CopperSheet,2020-06-17,10,0.0,,0.0,0.0
CopperSheet,2020-06-17,11,0.0,,0.0,0.0
CopperSheet,2020-06-17,12,0.0,,0.0,0.0
CopperSheet,2020-06-17,13,0.0,,0.0,0.0
CopperSheet,2020-06-17,14,0.0,,0.0,0.0
CopperSheet,2020-06-17,15,0.0,,0.0,0.0
CopperSheet,2020-06-17,16,0.0,,0.0,0.0
CopperSheet,2020-06-17,17,19.034194,,0.0,0.0
CopperSheet,2020-06-17,18,22.492903,,0.0,0.0
CopperSheet,2020-06-17,19,25.3,,0.0,0.0
CopperSheet,2020-06-17,20,26.324188,,0.0,0.0
CopperSheet,2020-06-17,21,26.324188,,0.0,0.0
CopperSheet,2020-06-17,22,36.123987,,0.0,0.0
CopperSheet,2020-06-17,23,23.657742,,0.0,0.0
CopperSheet,2020-06-17,24,20.419032,,0.0,0.0
CopperSheet,2020-06-18,1,18.463399,,0.0,0.0
CopperSheet,2020-06-18,2,0.0,,0.0,0.0
CopperSheet,2020-06-18,3,14.191503,,0.0,0.0
CopperSheet,2020-06-18,4,0.0,,0.0,0.0
CopperSheet,2020-06-18,5,0.0,,0.0,0.0
CopperSheet,2020-06-18,6,0.0,,0.0,0.0
CopperSheet,2020-06-18,7,0.0,,0.0,0.0
CopperSheet,2020-06-18,8,0.0,,0.0,0.0
CopperSheet,2020-06-18,9,0.0,,0.0,0.0
CopperSheet,2020-06-18,10,0.0,,0.0,0.0
CopperSheet,2020-06-18,11,0.0,,0.0,0.0
CopperSheet,2020-06-18,12,14.191503,,0.0,0.0
CopperSheet,2020-06-18,13,18.072549,,0.0,0.0
CopperSheet,2020-06-18,14,19.034194,,0.0,0.0
CopperSheet,2020-06-18,15,21.843871,,0.0,0.0
CopperSheet,2020-06-18,16,23.07,,0.0,0.0
CopperSheet,2020-06-18,17,23.07,,0.0,0.0
CopperSheet,2020-06-18,18,23.07,,0.0,0.0
CopperSheet,2020-06-18,19,30.530146,,0.0,0.0
CopperSheet,2020-06-18,20,33.947002,,0.0,0.0
CopperSheet,2020-06-18,21,36.123987,,0.0,0.0
CopperSheet,2020-06-18,22,33.947002,,0.0,0.0
CopperSheet,2020-06-18,23,23.07,,0.0,0.0
CopperSheet,2020-06-18,24,23.129011,,0.0,0.0
CopperSheet,2020-06-19,1,21.843871,,0.0,0.0
CopperSheet,2020-06-19,2,18.861,,0.0,0.0
CopperSheet,2020-06-19,3,18.861,,0.0,0.0
CopperSheet,2020-06-19,4,18.573548,,0.0,0.0
CopperSheet,2020-06-19,5,19.429677,,0.0,0.0
CopperSheet,2020-06-19,6,18.861,,0.0,0.0
CopperSheet,2020-06-19,7,0.0,,0.0,0.0
CopperSheet,2020-06-19,8,0.0,,0.0,0.0
CopperSheet,2020-06-19,9,0.0,,0.0,0.0
CopperSheet,2020-06-19,10,0.0,,0.0,0.0
CopperSheet,2020-06-19,11,18.861,,0.0,0.0
CopperSheet,2020-06-19,12,19.429677,,0.0,0.0
CopperSheet,2020-06-19,13,22.968387,,0.0,0.0
CopperSheet,2020-06-19,14,25.908442,,0.0,0.0
CopperSheet,2020-06-19,15,26.790747,,0.0,0.0
CopperSheet,2020-06-19,16,27.050323,,0.0,0.0
CopperSheet,2020-06-19,17,30.530146,,0.0,0.0
CopperSheet,2020-06-19,18,36.123987,,0.0,0.0
CopperSheet,2020-06-19,19,26.324188,,0.0,0.0
CopperSheet,2020-06-19,20,26.324188,,0.0,0.0
CopperSheet,2020-06-19,21,26.324188,,0.0,0.0
CopperSheet,2020-06-19,22,27.050323,,0.0,0.0
CopperSheet,2020-06-19,23,24.617429,,0.0,0.0
CopperSheet,2020-06-19,24,23.875484,,0.0,0.0
CopperSheet,2020-06-20,1,20.419032,,0.0,0.0
CopperSheet,2020-06-20,2,18.861,,0.0,0.0
CopperSheet,2020-06-20,3,19.429677,,0.0,0.0
CopperSheet,2020-06-20,4,19.034194,,0.0,0.0
CopperSheet,2020-06-20,5,18.861,,0.0,0.0
CopperSheet,2020-06-20,6,19.689677,,0.0,0.0
CopperSheet,2020-06-20,7,18.573548,,0.0,0.0
CopperSheet,2020-06-20,8,19.429677,,0.0,0.0
CopperSheet,2020-06-20,9,22.968387,,0.0,0.0
CopperSheet,2020-06-20,10,23.657742,,0.0,0.0
CopperSheet,2020-06-20,11,27.274839,,0.0,0.0
CopperSheet,2020-06-20,12,36.123987,,0.0,0.0
CopperSheet,2020-06-20,13,36.123987,,0.0,0.0
CopperSheet,2020-06-20,14,27.75487,,0.0,0.0
CopperSheet,2020-06-20,15,27.75487,,0.0,0.0
CopperSheet,2020-06-20,16,30.530146,,0.0,0.0
CopperSheet,2020-06-20,17,27.274839,,0.0,0.0
CopperSheet,2020-06-20,18,30.277597,,0.0,0.0
CopperSheet,2020-06-20,19,33.752674,,0.0,0.0
CopperSheet,2020-06-20,20,36.123987,,0.0,0.0
CopperSheet,2020-06-20,21,34.009238,,0.0,0.0
CopperSheet,2020-06-20,22,32.462075,,0.0,0.0
CopperSheet,2020-06-20,23,30.277597,,0.0,0.0
CopperSheet,2020-06-20,24,27.050323,,0.0,0.0
CopperSheet,2020-06-21,1,32.462075,,0.0,0.0
CopperSheet,2020-06-21,2,26.324188,,0.0,0.0
CopperSheet,2020-06-21,3,24.617429,,0.0,0.0
CopperSheet,2020-06-21,4,23.206645,,0.0,0.0
CopperSheet,2020-06-21,5,23.129011,,0.0,0.0
CopperSheet,2020-06-21,6,22.732415,,0.0,0.0
CopperSheet,2020-06-21,7,18.861,,0.0,0.0
CopperSheet,2020-06-21,8,0.0,,0.0,0.0
CopperSheet,2020-06-21,9,0.0,,0.0,0.0
CopperSheet,2020-06-21,10,0.0,,0.0,0.0
CopperSheet,2020-06-21,11,16.970779,,0.0,0.0
CopperSheet,2020-06-21,12,19.689677,,0.0,0.0
CopperSheet,2020-06-21,13,21.473871,,0.0,0.0
CopperSheet,2020-06-21,14,23.07,,0.0,0.0
CopperSheet,2020-06-21,15,25.908442,,0.0,0.0
CopperSheet,2020-06-21,16,26.790747,,0.0,0.0
CopperSheet,2020-06-21,17,26.755844,,0.0,0.0
CopperSheet,2020-06-21,18,27.128896,,0.0,0.0
CopperSheet,2020-06-21,19,33.947002,,0.0,0.0
CopperSheet,2020-06-21,20,36.123987,,0.0,0.0
CopperSheet,2020-06-21,21,34.009238,,0.0,0.0
CopperSheet,2020-06-21,22,30.277597,,0.0,0.0
CopperSheet,2020-06-21,23,23.657742,,0.0,0.0
CopperSheet,2020-06-21,24,26.324188,,0.0,0.0
CopperSheet,2020-06-22,1,25.908442,,0.0,0.0
CopperSheet,2020-06-22,2,22.968387,,0.0,0.0
CopperSheet,2020-06-22,3,20.419032,,0.0,0.0
CopperSheet,2020-06-22,4,20.419032,,0.0,0.0
CopperSheet,2020-06-22,5,20.419032,,0.0,0.0
CopperSheet,2020-06-22,6,21.116774,,0.0,0.0
CopperSheet,2020-06-22,7,18.463399,,0.0,0.0
CopperSheet,2020-06-22,8,0.0,,0.0,0.0
CopperSheet,2020-06-22,9,18.072549,,0.0,0.0
CopperSheet,2020-06-22,10,16.970779,,0.0,0.0
CopperSheet,2020-06-22,11,19.034194,,0.0,0.0
CopperSheet,2020-06-22,12,22.492903,,0.0,0.0
CopperSheet,2020-06-22,13,23.129011,,0.0,0.0
CopperSheet,2020-06-22,14,26.324188,,0.0,0.0
CopperSheet,2020-06-22,15,27.274839,,0.0,0.0
CopperSheet,2020-06-22,16,27.274839,,0.0,0.0
CopperSheet,2020-06-22,17,30.530146,,0.0,0.0
CopperSheet,2020-06-22,18,36.123987,,0.0,0.0
CopperSheet,2020-06-22,19,36.123987,,0.0,0.0
CopperSheet,2020-06-22,20,33.947002,,0.0,0.0
CopperSheet,2020-06-22,21,32.462075,,0.0,0.0
CopperSheet,2020-06-22,22,27.050323,,0.0,0.0
CopperSheet,2020-06-22,23,25.3,,0.0,0.0
CopperSheet,2020-06-22,24,23.875484,,0.0,0.0
CopperSheet,2020-06-23,1,22.968387,,0.0,0.0
CopperSheet,2020-06-23,2,22.968387,,0.0,0.0
CopperSheet,2020-06-23,3,22.968387,,0.0,0.0
CopperSheet,2020-06-23,4,22.576985,,0.0,0.0
CopperSheet,2020-06-23,5,21.116774,,0.0,0.0
CopperSheet,2020-06-23,6,19.689677,,0.0,0.0
CopperSheet,2020-06-23,7,14.191503,,0.0,0.0
CopperSheet,2020-06-23,8,0.0,,0.0,0.0
CopperSheet,2020-06-23,9,19.429677,,0.0,0.0
CopperSheet,2020-06-23,10,19.034194,,0.0,0.0
CopperSheet,2020-06-23,11,20.846104,,0.0,0.0
CopperSheet,2020-06-23,12,22.492903,,0.0,0.0
CopperSheet,2020-06-23,13,23.875484,,0.0,0.0
CopperSheet,2020-06-23,14,25.758824,,0.0,0.0
CopperSheet,2020-06-23,15,26.755844,,0.0,0.0
CopperSheet,2020-06-23,16,25.758824,,0.0,0.0
CopperSheet,2020-06-23,17,26.429173,,0.0,0.0
CopperSheet,2020-06-23,18,27.75487,,0.0,0.0
CopperSheet,2020-06-23,19,33.947002,,0.0,0.0
CopperSheet,2020-06-23,20,36.123987,,0.0,0.0
CopperSheet,2020-06-23,21,36.123987,,0.0,0.0
CopperSheet,2020-06-23,22,32.462075,,0.0,0.0
CopperSheet,2020-06-23,23,30.530146,,0.0,0.0
CopperSheet,2020-06-23,24,25.908442,,0.0,0.0
CopperSheet,2020-06-24,1,23.07,,0.0,0.0
CopperSheet,2020-06-24,2,22.186275,,0.0,0.0
CopperSheet,2020-06-24,3,21.287742,,0.0,0.0
CopperSheet,2020-06-24,4,18.072549,,0.0,0.0
CopperSheet,2020-06-24,5,19.034194,,0.0,0.0
CopperSheet,2020-06-24,6,19.034194,,0.0,0.0
CopperSheet,2020-06-24,7,16.970779,,0.0,0.0
CopperSheet,2020-06-24,8,0.0,,0.0,0.0
CopperSheet,2020-06-24,9,18.072549,,0.0,0.0
CopperSheet,2020-06-24,10,16.970779,,0.0,0.0
CopperSheet,2020-06-24,11,19.689677,,0.0,0.0
CopperSheet,2020-06-24,12,22.51634,,0.0,0.0
CopperSheet,2020-06-24,13,23.657742,,0.0,0.0
CopperSheet,2020-06-24,14,25.758824,,0.0,0.0
CopperSheet,2020-06-24,15,27.274839,,0.0,0.0
CopperSheet,2020-06-24,16,26.755844,,0.0,0.0
CopperSheet,2020-06-24,17,26.790747,,0.0,0.0
CopperSheet,2020-06-24,18,30.277597,,0.0,0.0
CopperSheet,2020-06-24,19,33.752674,,0.0,0.0
CopperSheet,2020-06-24,20,36.123987,,0.0,0.0
CopperSheet,2020-06-24,21,33.947002,,0.0,0.0
CopperSheet,2020-06-24,22,31.727391,,0.0,0.0
CopperSheet,2020-06-24,23,27.75487,,0.0,0.0
CopperSheet,2020-06-24,24,25.3,,0.0,0.0
CopperSheet,2020-06-25,1,23.07,,0.0,0.0
CopperSheet,2020-06-25,2,22.492903,,0.0,0.0
CopperSheet,2020-06-25,3,22.576985,,0.0,0.0
CopperSheet,2020-06-25,4,22.732415,,0.0,0.0
CopperSheet,2020-06-25,5,22.732415,,0.0,0.0
CopperSheet,2020-06-25,6,21.843871,,0.0,0.0
CopperSheet,2020-06-25,7,19.689677,,0.0,0.0
CopperSheet,2020-06-25,8,18.861,,0.0,0.0
CopperSheet,2020-06-25,9,19.034194,,0.0,0.0
CopperSheet,2020-06-25,10,19.429677,,0.0,0.0
CopperSheet,2020-06-25,11,20.419032,,0.0,0.0
CopperSheet,2020-06-25,12,21.473871,,0.0,0.0
CopperSheet,2020-06-25,13,22.732415,,0.0,0.0
CopperSheet,2020-06-25,14,23.206645,,0.0,0.0
CopperSheet,2020-06-25,15,25.3,,0.0,0.0
CopperSheet,2020-06-25,16,26.755844,,0.0,0.0
CopperSheet,2020-06-25,17,26.755844,,0.0,0.0
CopperSheet,2020-06-25,18,27.050323,,0.0,0.0
CopperSheet,2020-06-25,19,33.752674,,0.0,0.0
CopperSheet,2020-06-25,20,36.123987,,0.0,0.0
CopperSheet,2020-06-25,21,33.752674,,0.0,0.0
CopperSheet,2020-06-25,22,31.727391,,0.0,0.0
CopperSheet,2020-06-25,23,30.277597,,0.0,0.0
CopperSheet,2020-06-25,24,25.3,,0.0,0.0
CopperSheet,2020-06-26,1,22.51634,,0.0,0.0
CopperSheet,2020-06-26,2,21.473871,,0.0,0.0
CopperSheet,2020-06-26,3,23.07,,0.0,0.0
CopperSheet,2020-06-26,4,23.07,,0.0,0.0
CopperSheet,2020-06-26,5,22.732415,,0.0,0.0
CopperSheet,2020-06-26,6,22.576985,,0.0,0.0
CopperSheet,2020-06-26,7,20.419032,,0.0,0.0
CopperSheet,2020-06-26,8,18.463399,,0.0,0.0
CopperSheet,2020-06-26,9,18.573548,,0.0,0.0
CopperSheet,2020-06-26,10,20.4,,0.0,0.0
CopperSheet,2020-06-26,11,21.473871,,0.0,0.0
CopperSheet,2020-06-26,12,22.732415,,0.0,0.0
CopperSheet,2020-06-26,13,23.444156,,0.0,0.0
CopperSheet,2020-06-26,14,25.3,,0.0,0.0
CopperSheet,2020-06-26,15,26.755844,,0.0,0.0
CopperSheet,2020-06-26,16,30.530146,,0.0,0.0
CopperSheet,2020-06-26,17,30.530146,,0.0,0.0
CopperSheet,2020-06-26,18,31.727391,,0.0,0.0
CopperSheet,2020-06-26,19,34.009238,,0.0,0.0
CopperSheet,2020-06-26,20,36.123987,,0.0,0.0
CopperSheet,2020-06-26,21,34.009238,,0.0,0.0
CopperSheet,2020-06-26,22,32.462075,,0.0,0.0
CopperSheet,2020-06-26,23,30.277597,,0.0,0.0
CopperSheet,2020-06-26,24,27.128896,,0.0,0.0
CopperSheet,2020-06-27,1,25.908442,,0.0,0.0
CopperSheet,2020-06-27,2,24.617429,,0.0,0.0
CopperSheet,2020-06-27,3,23.129011,,0.0,0.0
CopperSheet,2020-06-27,4,22.576985,,0.0,0.0
CopperSheet,2020-06-27,5,22.492903,,0.0,0.0
CopperSheet,2020-06-27,6,21.288312,,0.0,0.0
CopperSheet,2020-06-27,7,19.034194,,0.0,0.0
CopperSheet,2020-06-27,8,15.731605,,0.0,0.0
CopperSheet,2020-06-27,9,0.0,,0.0,0.0
CopperSheet,2020-06-27,10,15.731605,,0.0,0.0
CopperSheet,2020-06-27,11,19.429677,,0.0,0.0
CopperSheet,2020-06-27,12,21.288312,,0.0,0.0
CopperSheet,2020-06-27,13,23.444156,,0.0,0.0
CopperSheet,2020-06-27,14,25.908442,,0.0,0.0
CopperSheet,2020-06-27,15,26.790747,,0.0,0.0
CopperSheet,2020-06-27,16,27.128896,,0.0,0.0
CopperSheet,2020-06-27,17,30.277597,,0.0,0.0
CopperSheet,2020-06-27,18,33.035161,,0.0,0.0
CopperSheet,2020-06-27,19,36.123987,,0.0,0.0
CopperSheet,2020-06-27,20,36.123987,,0.0,0.0
CopperSheet,2020-06-27,21,36.123987,,0.0,0.0
CopperSheet,2020-06-27,22,33.752674,,0.0,0.0
CopperSheet,2020-06-27,23,27.75487,,0.0,0.0
CopperSheet,2020-06-27,24,26.790747,,0.0,0.0
CopperSheet,2020-06-28,1,26.429173,,0.0,0.0
CopperSheet,2020-06-28,2,25.3,,0.0,0.0
CopperSheet,2020-06-28,3,23.657742,,0.0,0.0
CopperSheet,2020-06-28,4,22.732415,,0.0,0.0
CopperSheet,2020-06-28,5,22.492903,,0.0,0.0
CopperSheet,2020-06-28,6,20.419032,,0.0,0.0
CopperSheet,2020-06-28,7,18.072549,,0.0,0.0
CopperSheet,2020-06-28,8,0.0,,0.0,0.0
CopperSheet,2020-06-28,9,0.0,,0.0,0.0
CopperSheet,2020-06-28,10,15.731605,,0.0,0.0
CopperSheet,2020-06-28,11,19.689677,,0.0,0.0
CopperSheet,2020-06-28,12,21.288312,,0.0,0.0
CopperSheet,2020-06-28,13,22.968387,,0.0,0.0
CopperSheet,2020-06-28,14,24.617429,,0.0,0.0
CopperSheet,2020-06-28,15,26.790747,,0.0,0.0
CopperSheet,2020-06-28,16,30.530146,,0.0,0.0
CopperSheet,2020-06-28,17,32.462075,,0.0,0.0
CopperSheet,2020-06-28,18,30.530146,,0.0,0.0
CopperSheet,2020-06-28,19,32.462075,,0.0,0.0
CopperSheet,2020-06-28,20,34.009238,,0.0,0.0
CopperSheet,2020-06-28,21,33.947002,,0.0,0.0
CopperSheet,2020-06-28,22,32.462075,,0.0,0.0
CopperSheet,2020-06-28,23,30.277597,,0.0,0.0
CopperSheet,2020-06-28,24,26.755844,,0.0,0.0
CopperSheet,2020-06-29,1,24.621718,,0.0,0.0
CopperSheet,2020-06-29,2,23.129011,,0.0,0.0
CopperSheet,2020-06-29,3,21.843871,,0.0,0.0
CopperSheet,2020-06-29,4,21.11634,,0.0,0.0
CopperSheet,2020-06-29,5,21.287742,,0.0,0.0
CopperSheet,2020-06-29,6,21.287742,,0.0,0.0
CopperSheet,2020-06-29,7,19.685484,,0.0,0.0
CopperSheet,2020-06-29,8,18.573548,,0.0,0.0
CopperSheet,2020-06-29,9,18.573548,,0.0,0.0
CopperSheet,2020-06-29,10,19.429677,,0.0,0.0
CopperSheet,2020-06-29,11,21.287742,,0.0,0.0
CopperSheet,2020-06-29,12,21.287742,,0.0,0.0
CopperSheet,2020-06-29,13,22.576985,,0.0,0.0
CopperSheet,2020-06-29,14,23.07,,0.0,0.0
CopperSheet,2020-06-29,15,24.617429,,0.0,0.0
CopperSheet,2020-06-29,16,26.429173,,0.0,0.0
CopperSheet,2020-06-29,17,27.050323,,0.0,0.0
CopperSheet,2020-06-29,18,27.75487,,0.0,0.0
CopperSheet,2020-06-29,19,27.276623,,0.0,0.0
CopperSheet,2020-06-29,20,33.947002,,0.0,0.0
CopperSheet,2020-06-29,21,34.009238,,0.0,0.0
CopperSheet,2020-06-29,22,31.727391,,0.0,0.0
CopperSheet,2020-06-29,23,30.277597,,0.0,0.0
CopperSheet,2020-06-29,24,26.845057,,0.0,0.0
CopperSheet,2020-06-30,1,26.324188,,0.0,0.0
CopperSheet,2020-06-30,2,24.617429,,0.0,0.0
CopperSheet,2020-06-30,3,23.129011,,0.0,0.0
CopperSheet,2020-06-30,4,22.968387,,0.0,0.0
CopperSheet,2020-06-30,5,22.576985,,0.0,0.0
CopperSheet,2020-06-30,6,22.576985,,0.0,0.0
CopperSheet,2020-06-30,7,21.11634,,0.0,0.0
CopperSheet,2020-06-30,8,19.689677,,0.0,0.0
CopperSheet,2020-06-30,9,19.034194,,0.0,0.0
CopperSheet,2020-06-30,10,19.689677,,0.0,0.0
CopperSheet,2020-06-30,11,20.419032,,0.0,0.0
CopperSheet,2020-06-30,12,21.473871,,0.0,0.0
CopperSheet,2020-06-30,13,22.732415,,0.0,0.0
CopperSheet,2020-06-30,14,25.3,,0.0,0.0
CopperSheet,2020-06-30,15,26.429173,,0.0,0.0
CopperSheet,2020-06-30,16,26.429173,,0.0,0.0
CopperSheet,2020-06-30,17,30.277597,,0.0,0.0
CopperSheet,2020-06-30,18,30.530146,,0.0,0.0
CopperSheet,2020-06-30,19,33.752674,,0.0,0.0
CopperSheet,2020-06-30,20,36.123987,,0.0,0.0
CopperSheet,2020-06-30,21,33.947002,,0.0,0.0
CopperSheet,2020-06-30,22,30.277597,,0.0,0.0
CopperSheet,2020-06-30,23,25.908442,,0.0,0.0
CopperSheet,2020-06-30,24,25.758824,,0.0,0.0
CopperSheet,2020-07-01,1,25.3,,0.0,0.0
CopperSheet,2020-07-01,2,23.129011,,0.0,0.0
CopperSheet,2020-07-01,3,21.11634,,0.0,0.0
CopperSheet,2020-07-01,4,18.573548,,0.0,0.0
CopperSheet,2020-07-01,5,0.0,,0.0,0.0
CopperSheet,2020-07-01,6,0.0,,0.0,0.0
CopperSheet,2020-07-01,7,0.0,,0.0,0.0
CopperSheet,2020-07-01,8,0.0,,0.0,0.0
CopperSheet,2020-07-01,9,16.970779,,0.0,0.0
CopperSheet,2020-07-01,10,20.4,,0.0,0.0
CopperSheet,2020-07-01,11,23.07,,0.0,0.0
CopperSheet,2020-07-01,12,25.3,,0.0,0.0
CopperSheet,2020-07-01,13,27.75487,,0.0,0.0
CopperSheet,2020-07-01,14,33.752674,,0.0,0.0
CopperSheet,2020-07-01,15,27.75487,,0.0,0.0
CopperSheet,2020-07-01,16,30.277597,,0.0,0.0
CopperSheet,2020-07-01,17,27.75487,,0.0,0.0
CopperSheet,2020-07-01,18,30.530146,,0.0,0.0
CopperSheet,2020-07-01,19,32.462075,,0.0,0.0
CopperSheet,2020-07-01,20,33.947002,,0.0,0.0
CopperSheet,2020-07-01,21,34.009238,,0.0,0.0
CopperSheet,2020-07-01,22,31.727391,,0.0,0.0
CopperSheet,2020-07-01,23,30.530146,,0.0,0.0
CopperSheet,2020-07-01,24,33.035161,,0.0,0.0
CopperSheet,2020-07-02,1,27.27451,,0.0,0.0
CopperSheet,2020-07-02,2,22.51634,,0.0,0.0
CopperSheet,2020-07-02,3,14.191503,,0.0,0.0
CopperSheet,2020-07-02,4,0.0,,0.0,0.0
